,date,neighbourhood,property type,daily rate,annual rate
467,2015-11,Outer Mission,Apartment,$99.00,36135.0
468,2015-11,Outer Mission,House,$68.00,24820.0
469,2015-11,Outer Mission,House,$65.00,23725.0
470,2015-11,Outer Mission,House,$200.00,73000.0
471,2015-11,Outer Mission,House,$89.00,32485.0
472,2015-11,Outer Mission,House,$110.00,40150.0
473,2015-11,Outer Mission,House,$195.00,71175.0
474,2015-11,Outer Mission,Apartment,$145.00,52925.0
475,2015-11,Outer Mission,House,$98.00,35770.0
476,2015-11,Outer Mission,Apartment,$100.00,36500.0
477,2015-11,Outer Mission,House,$92.00,33580.0
478,2015-11,Outer Mission,House,$225.00,82125.0
479,2015-11,Outer Mission,House,$110.00,40150.0
480,2015-11,Outer Mission,Apartment,$65.00,23725.0
481,2015-11,Outer Mission,Apartment,$275.00,100375.0
482,2015-11,Outer Mission,House,$75.00,27375.0
483,2015-11,Outer Mission,House,$55.00,20075.0
484,2015-11,Outer Mission,Apartment,$50.00,18250.0
485,2015-11,Outer Mission,House,$79.00,28835.0
486,2015-11,Outer Mission,Apartment,$150.00,54750.0
487,2015-11,Outer Mission,Apartment,$250.00,91250.0
488,2015-11,Outer Mission,House,$120.00,43800.0
489,2015-11,Outer Mission,House,$300.00,109500.0
490,2015-11,Outer Mission,House,$52.00,18980.0
491,2015-11,Outer Mission,House,$62.00,22630.0
492,2015-11,Outer Mission,Apartment,$120.00,43800.0
493,2015-11,Outer Mission,House,$245.00,89425.0
494,2015-11,Outer Mission,House,$130.00,47450.0
495,2015-11,Outer Mission,Apartment,$129.00,47085.0
496,2015-11,Outer Mission,House,$900.00,328500.0
497,2015-11,Outer Mission,House,$125.00,45625.0
498,2015-11,Outer Mission,Apartment,$350.00,127750.0
499,2015-11,Outer Mission,Apartment,$290.00,105850.0
500,2015-11,Outer Mission,House,$125.00,45625.0
501,2015-11,Outer Mission,House,$136.00,49640.0
502,2015-11,Outer Mission,House,$145.00,52925.0
503,2015-11,Outer Mission,House,$800.00,292000.0
504,2015-11,Outer Mission,House,$325.00,118625.0
505,2015-11,Outer Mission,Apartment,$155.00,56575.0
506,2015-11,Outer Mission,House,$80.00,29200.0
507,2015-11,Outer Mission,House,$131.00,47815.0
508,2015-11,Outer Mission,House,$225.00,82125.0
509,2015-11,Outer Mission,House,$145.00,52925.0
510,2015-11,Outer Mission,Apartment,$130.00,47450.0
511,2015-11,Outer Mission,House,$89.00,32485.0
512,2015-11,Outer Mission,Tent,$80.00,29200.0
513,2015-11,Outer Mission,Other,$99.00,36135.0
514,2015-11,Outer Mission,House,$298.00,108770.0
515,2015-11,Outer Mission,House,$99.00,36135.0
516,2015-11,Outer Mission,Apartment,$225.00,82125.0
517,2015-11,Outer Mission,House,$149.00,54385.0
518,2015-11,Outer Mission,House,$85.00,31025.0
519,2015-11,Outer Mission,House,$219.00,79935.0
520,2015-11,Outer Mission,House,$350.00,127750.0
521,2015-11,Outer Mission,House,$125.00,45625.0
522,2015-11,Outer Mission,House,$204.00,74460.0
523,2015-11,Outer Mission,House,$65.00,23725.0
524,2015-11,Downtown/Civic Center,Dorm,$80.00,29200.0
525,2015-11,Downtown/Civic Center,Dorm,$80.00,29200.0
526,2015-11,Downtown/Civic Center,Apartment,$50.00,18250.0
527,2015-11,Downtown/Civic Center,Apartment,$42.00,15330.0
528,2015-11,Downtown/Civic Center,Apartment,$75.00,27375.0
529,2015-11,Downtown/Civic Center,Apartment,$175.00,63875.0
530,2015-11,Downtown/Civic Center,Condominium,$500.00,182500.0
531,2015-11,Downtown/Civic Center,Apartment,$140.00,51100.0
532,2015-11,Downtown/Civic Center,Apartment,$197.00,71905.0
533,2015-11,Downtown/Civic Center,Other,$155.00,56575.0
534,2015-11,Downtown/Civic Center,Apartment,$99.00,36135.0
535,2015-11,Downtown/Civic Center,Apartment,$88.00,32120.0
536,2015-11,Downtown/Civic Center,Apartment,$90.00,32850.0
537,2015-11,Downtown/Civic Center,Apartment,$175.00,63875.0
538,2015-11,Downtown/Civic Center,Apartment,$109.00,39785.0
539,2015-11,Downtown/Civic Center,Apartment,$132.00,48180.0
540,2015-11,Downtown/Civic Center,Apartment,$125.00,45625.0
541,2015-11,Downtown/Civic Center,Dorm,$89.00,32485.0
542,2015-11,Downtown/Civic Center,Apartment,$220.00,80300.0
543,2015-11,Downtown/Civic Center,Apartment,$100.00,36500.0
544,2015-11,Downtown/Civic Center,Other,$150.00,54750.0
545,2015-11,Downtown/Civic Center,Apartment,$289.00,105485.0
546,2015-11,Downtown/Civic Center,Apartment,$94.00,34310.0
547,2015-11,Downtown/Civic Center,Apartment,$199.00,72635.0
548,2015-11,Downtown/Civic Center,Apartment,$125.00,45625.0
549,2015-11,Downtown/Civic Center,Apartment,$120.00,43800.0
550,2015-11,Downtown/Civic Center,Other,$179.00,65335.0
551,2015-11,Downtown/Civic Center,Apartment,$210.00,76650.0
552,2015-11,Downtown/Civic Center,Apartment,$190.00,69350.0
553,2015-11,Downtown/Civic Center,Apartment,$135.00,49275.0
554,2015-11,Downtown/Civic Center,Condominium,$666.00,243090.0
555,2015-11,Downtown/Civic Center,Apartment,$125.00,45625.0
556,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
557,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
558,2015-11,Downtown/Civic Center,Apartment,$145.00,52925.0
559,2015-11,Downtown/Civic Center,Apartment,$165.00,60225.0
560,2015-11,Downtown/Civic Center,Apartment,$140.00,51100.0
561,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
562,2015-11,Downtown/Civic Center,Apartment,$179.00,65335.0
563,2015-11,Downtown/Civic Center,Apartment,$202.00,73730.0
564,2015-11,Downtown/Civic Center,Apartment,$190.00,69350.0
565,2015-11,Downtown/Civic Center,Apartment,$199.00,72635.0
566,2015-11,Downtown/Civic Center,Apartment,"$1,000.00",365000.0
567,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
568,2015-11,Downtown/Civic Center,Apartment,$145.00,52925.0
569,2015-11,Downtown/Civic Center,Apartment,$169.00,61685.0
570,2015-11,Downtown/Civic Center,Apartment,$269.00,98185.0
571,2015-11,Downtown/Civic Center,Apartment,$150.00,54750.0
572,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
573,2015-11,Downtown/Civic Center,Apartment,$140.00,51100.0
574,2015-11,Downtown/Civic Center,Apartment,$195.00,71175.0
575,2015-11,Downtown/Civic Center,Loft,$175.00,63875.0
576,2015-11,Downtown/Civic Center,Apartment,$105.00,38325.0
577,2015-11,Downtown/Civic Center,House,$89.00,32485.0
578,2015-11,Downtown/Civic Center,Apartment,$225.00,82125.0
579,2015-11,Downtown/Civic Center,Apartment,$124.00,45260.0
580,2015-11,Downtown/Civic Center,Apartment,$246.00,89790.0
581,2015-11,Downtown/Civic Center,Apartment,$139.00,50735.0
582,2015-11,Downtown/Civic Center,Apartment,$160.00,58400.0
583,2015-11,Downtown/Civic Center,Apartment,$125.00,45625.0
584,2015-11,Downtown/Civic Center,Apartment,$165.00,60225.0
585,2015-11,Downtown/Civic Center,Apartment,$175.00,63875.0
586,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
587,2015-11,Downtown/Civic Center,Apartment,$300.00,109500.0
588,2015-11,Downtown/Civic Center,Apartment,$395.00,144175.0
589,2015-11,Downtown/Civic Center,Apartment,$146.00,53290.0
590,2015-11,Downtown/Civic Center,Apartment,$151.00,55115.0
591,2015-11,Downtown/Civic Center,Apartment,$750.00,273750.0
592,2015-11,Downtown/Civic Center,Apartment,$229.00,83585.0
593,2015-11,Downtown/Civic Center,Apartment,$230.00,83950.0
594,2015-11,Downtown/Civic Center,Apartment,$600.00,219000.0
595,2015-11,Downtown/Civic Center,Apartment,$207.00,75555.0
596,2015-11,Downtown/Civic Center,Apartment,$110.00,40150.0
597,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
598,2015-11,Downtown/Civic Center,Apartment,$150.00,54750.0
599,2015-11,Downtown/Civic Center,Apartment,$365.00,133225.0
600,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
601,2015-11,Downtown/Civic Center,Apartment,$190.00,69350.0
602,2015-11,Downtown/Civic Center,Apartment,$250.00,91250.0
603,2015-11,Downtown/Civic Center,Dorm,$89.00,32485.0
604,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
605,2015-11,Downtown/Civic Center,Apartment,$175.00,63875.0
606,2015-11,Downtown/Civic Center,Apartment,$150.00,54750.0
607,2015-11,Downtown/Civic Center,Apartment,$89.00,32485.0
608,2015-11,Downtown/Civic Center,Apartment,$120.00,43800.0
609,2015-11,Downtown/Civic Center,Apartment,$195.00,71175.0
610,2015-11,Downtown/Civic Center,Apartment,$152.00,55480.0
611,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
612,2015-11,Downtown/Civic Center,Apartment,$200.00,73000.0
613,2015-11,Downtown/Civic Center,Apartment,$175.00,63875.0
614,2015-11,Downtown/Civic Center,Apartment,$135.00,49275.0
615,2015-11,Downtown/Civic Center,Apartment,$120.00,43800.0
616,2015-11,Downtown/Civic Center,Other,$320.00,116800.0
617,2015-11,Downtown/Civic Center,Apartment,$209.00,76285.0
618,2015-11,Downtown/Civic Center,Apartment,$60.00,21900.0
619,2015-11,Downtown/Civic Center,Apartment,$100.00,36500.0
620,2015-11,Downtown/Civic Center,Apartment,$599.00,218635.0
621,2015-11,Downtown/Civic Center,Apartment,$169.00,61685.0
622,2015-11,Downtown/Civic Center,Apartment,$90.00,32850.0
623,2015-11,Downtown/Civic Center,Dorm,$80.00,29200.0
624,2015-11,Downtown/Civic Center,Apartment,$500.00,182500.0
625,2015-11,Downtown/Civic Center,Other,$229.00,83585.0
626,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
627,2015-11,Downtown/Civic Center,Apartment,$199.00,72635.0
628,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
629,2015-11,Downtown/Civic Center,Apartment,$155.00,56575.0
630,2015-11,Downtown/Civic Center,Other,$229.00,83585.0
631,2015-11,Downtown/Civic Center,Apartment,$118.00,43070.0
632,2015-11,Downtown/Civic Center,Apartment,$250.00,91250.0
633,2015-11,Downtown/Civic Center,Apartment,$320.00,116800.0
634,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
635,2015-11,Downtown/Civic Center,Dorm,$89.00,32485.0
636,2015-11,Downtown/Civic Center,Apartment,$166.00,60590.0
637,2015-11,Downtown/Civic Center,Apartment,$100.00,36500.0
638,2015-11,Downtown/Civic Center,Apartment,$99.00,36135.0
639,2015-11,Downtown/Civic Center,Apartment,$150.00,54750.0
640,2015-11,Downtown/Civic Center,Apartment,$125.00,45625.0
641,2015-11,Downtown/Civic Center,Apartment,$369.00,134685.0
642,2015-11,Downtown/Civic Center,Apartment,$300.00,109500.0
643,2015-11,Downtown/Civic Center,Apartment,$299.00,109135.0
644,2015-11,Downtown/Civic Center,Apartment,$79.00,28835.0
645,2015-11,Downtown/Civic Center,Apartment,$88.00,32120.0
646,2015-11,Downtown/Civic Center,Apartment,$98.00,35770.0
647,2015-11,Downtown/Civic Center,Apartment,$115.00,41975.0
648,2015-11,Downtown/Civic Center,Apartment,$90.00,32850.0
649,2015-11,Downtown/Civic Center,Apartment,$140.00,51100.0
650,2015-11,Downtown/Civic Center,Apartment,$169.00,61685.0
651,2015-11,Downtown/Civic Center,Apartment,$300.00,109500.0
652,2015-11,Downtown/Civic Center,Apartment,$149.00,54385.0
653,2015-11,Downtown/Civic Center,Dorm,$89.00,32485.0
654,2015-11,Downtown/Civic Center,Dorm,$89.00,32485.0
655,2015-11,Downtown/Civic Center,Apartment,$230.00,83950.0
656,2015-11,Downtown/Civic Center,Apartment,$99.00,36135.0
657,2015-11,Downtown/Civic Center,Apartment,$300.00,109500.0
658,2015-11,Downtown/Civic Center,Apartment,$98.00,35770.0
659,2015-11,Downtown/Civic Center,Apartment,$50.00,18250.0
660,2015-11,Downtown/Civic Center,Bed & Breakfast,$460.00,167900.0
661,2015-11,Downtown/Civic Center,Apartment,$500.00,182500.0
662,2015-11,Downtown/Civic Center,Apartment,$165.00,60225.0
663,2015-11,Downtown/Civic Center,Apartment,$190.00,69350.0
664,2015-11,Downtown/Civic Center,Apartment,$150.00,54750.0
665,2015-11,Downtown/Civic Center,Apartment,$135.00,49275.0
666,2015-11,Downtown/Civic Center,Condominium,$300.00,109500.0
667,2015-11,Downtown/Civic Center,Apartment,$136.00,49640.0
668,2015-11,Downtown/Civic Center,Apartment,$197.00,71905.0
669,2015-11,Downtown/Civic Center,Apartment,$175.00,63875.0
670,2015-11,Downtown/Civic Center,Apartment,$149.00,54385.0
671,2015-11,Downtown/Civic Center,Apartment,$139.00,50735.0
672,2015-11,Downtown/Civic Center,Apartment,$99.00,36135.0
673,2015-11,Downtown/Civic Center,Apartment,$88.00,32120.0
674,2015-11,Downtown/Civic Center,Apartment,$141.00,51465.0
675,2015-11,Downtown/Civic Center,Apartment,$200.00,73000.0
676,2015-11,Downtown/Civic Center,Apartment,$250.00,91250.0
677,2015-11,Downtown/Civic Center,Apartment,$250.00,91250.0
678,2015-11,Downtown/Civic Center,Apartment,$169.00,61685.0
679,2015-11,Downtown/Civic Center,Dorm,$89.00,32485.0
680,2015-11,Downtown/Civic Center,Apartment,$125.00,45625.0
681,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
682,2015-11,Downtown/Civic Center,Apartment,$145.00,52925.0
683,2015-11,Downtown/Civic Center,Apartment,$70.00,25550.0
684,2015-11,Downtown/Civic Center,Apartment,$150.00,54750.0
685,2015-11,Downtown/Civic Center,Apartment,$197.00,71905.0
686,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
687,2015-11,Downtown/Civic Center,Condominium,$390.00,142350.0
688,2015-11,Downtown/Civic Center,Apartment,$65.00,23725.0
689,2015-11,Downtown/Civic Center,Apartment,$200.00,73000.0
690,2015-11,Downtown/Civic Center,Apartment,$200.00,73000.0
691,2015-11,Downtown/Civic Center,Apartment,$200.00,73000.0
692,2015-11,Downtown/Civic Center,Apartment,$150.00,54750.0
693,2015-11,Downtown/Civic Center,Apartment,$170.00,62050.0
694,2015-11,Downtown/Civic Center,Apartment,$160.00,58400.0
695,2015-11,Downtown/Civic Center,Apartment,$270.00,98550.0
696,2015-11,Downtown/Civic Center,Apartment,$140.00,51100.0
697,2015-11,Downtown/Civic Center,Apartment,$250.00,91250.0
698,2015-11,Downtown/Civic Center,Apartment,$100.00,36500.0
699,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
700,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
701,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
702,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
703,2015-11,Downtown/Civic Center,Apartment,$125.00,45625.0
704,2015-11,Downtown/Civic Center,Apartment,$375.00,136875.0
705,2015-11,Downtown/Civic Center,Condominium,$175.00,63875.0
706,2015-11,Downtown/Civic Center,Apartment,$59.00,21535.0
707,2015-11,Downtown/Civic Center,Apartment,$175.00,63875.0
708,2015-11,Downtown/Civic Center,Apartment,$225.00,82125.0
709,2015-11,Downtown/Civic Center,Apartment,$207.00,75555.0
710,2015-11,Downtown/Civic Center,Apartment,$115.00,41975.0
711,2015-11,Downtown/Civic Center,Apartment,$125.00,45625.0
712,2015-11,Downtown/Civic Center,Dorm,$99.00,36135.0
713,2015-11,Downtown/Civic Center,Other,"$1,000.00",365000.0
714,2015-11,Downtown/Civic Center,Dorm,$99.00,36135.0
715,2015-11,Downtown/Civic Center,Apartment,$149.00,54385.0
716,2015-11,Downtown/Civic Center,Apartment,$232.00,84680.0
717,2015-11,Downtown/Civic Center,Dorm,$80.00,29200.0
718,2015-11,Downtown/Civic Center,Condominium,$400.00,146000.0
719,2015-11,Downtown/Civic Center,Dorm,$99.00,36135.0
720,2015-11,Downtown/Civic Center,Dorm,$99.00,36135.0
721,2015-11,Downtown/Civic Center,Apartment,$350.00,127750.0
722,2015-11,Downtown/Civic Center,Apartment,$80.00,29200.0
723,2015-11,Downtown/Civic Center,Apartment,$99.00,36135.0
724,2015-11,Downtown/Civic Center,Apartment,$170.00,62050.0
725,2015-11,Downtown/Civic Center,Apartment,$189.00,68985.0
726,2015-11,Downtown/Civic Center,Dorm,$89.00,32485.0
727,2015-11,Downtown/Civic Center,Apartment,$199.00,72635.0
728,2015-11,Downtown/Civic Center,Dorm,$75.00,27375.0
729,2015-11,Downtown/Civic Center,Apartment,$150.00,54750.0
730,2015-11,Downtown/Civic Center,Apartment,$150.00,54750.0
731,2015-11,Downtown/Civic Center,Apartment,$179.00,65335.0
732,2015-11,Downtown/Civic Center,Dorm,$60.00,21900.0
733,2015-11,Downtown/Civic Center,Apartment,$229.00,83585.0
734,2015-11,Downtown/Civic Center,Apartment,$175.00,63875.0
735,2015-11,Downtown/Civic Center,Apartment,$129.00,47085.0
736,2015-11,Downtown/Civic Center,Apartment,$140.00,51100.0
737,2015-11,Downtown/Civic Center,Other,$115.00,41975.0
738,2015-11,Downtown/Civic Center,Apartment,"$1,900.00",693500.0
739,2015-11,Downtown/Civic Center,Dorm,$59.00,21535.0
740,2015-11,Downtown/Civic Center,Apartment,$179.00,65335.0
741,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
742,2015-11,Downtown/Civic Center,Apartment,$275.00,100375.0
743,2015-11,Downtown/Civic Center,Apartment,$190.00,69350.0
744,2015-11,Downtown/Civic Center,Apartment,$169.00,61685.0
745,2015-11,Downtown/Civic Center,Apartment,$97.00,35405.0
746,2015-11,Downtown/Civic Center,Apartment,$700.00,255500.0
747,2015-11,Downtown/Civic Center,Apartment,$600.00,219000.0
748,2015-11,Downtown/Civic Center,Apartment,$170.00,62050.0
749,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
750,2015-11,Downtown/Civic Center,Apartment,$145.00,52925.0
751,2015-11,Downtown/Civic Center,Apartment,$99.00,36135.0
752,2015-11,Downtown/Civic Center,Apartment,$250.00,91250.0
753,2015-11,Downtown/Civic Center,Bed & Breakfast,$200.00,73000.0
754,2015-11,Downtown/Civic Center,Apartment,$125.00,45625.0
755,2015-11,Downtown/Civic Center,Apartment,$150.00,54750.0
756,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
757,2015-11,Downtown/Civic Center,Apartment,$200.00,73000.0
758,2015-11,Downtown/Civic Center,Dorm,$89.00,32485.0
759,2015-11,Downtown/Civic Center,Apartment,$120.00,43800.0
760,2015-11,Downtown/Civic Center,Apartment,$140.00,51100.0
761,2015-11,Downtown/Civic Center,Bed & Breakfast,$225.00,82125.0
762,2015-11,Downtown/Civic Center,Apartment,$60.00,21900.0
763,2015-11,Downtown/Civic Center,Apartment,$199.00,72635.0
764,2015-11,Downtown/Civic Center,Loft,$80.00,29200.0
765,2015-11,Downtown/Civic Center,Apartment,$94.00,34310.0
766,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
767,2015-11,Downtown/Civic Center,Apartment,$150.00,54750.0
768,2015-11,Downtown/Civic Center,Condominium,$700.00,255500.0
769,2015-11,Downtown/Civic Center,Apartment,$230.00,83950.0
770,2015-11,Downtown/Civic Center,Apartment,$200.00,73000.0
771,2015-11,Downtown/Civic Center,Apartment,$140.00,51100.0
772,2015-11,Downtown/Civic Center,Other,$800.00,292000.0
773,2015-11,Downtown/Civic Center,Apartment,$250.00,91250.0
774,2015-11,Downtown/Civic Center,Apartment,$175.00,63875.0
775,2015-11,Downtown/Civic Center,Apartment,$120.00,43800.0
776,2015-11,Downtown/Civic Center,Bed & Breakfast,$200.00,73000.0
777,2015-11,Downtown/Civic Center,Apartment,$85.00,31025.0
778,2015-11,Downtown/Civic Center,Apartment,$229.00,83585.0
779,2015-11,Downtown/Civic Center,Apartment,$195.00,71175.0
780,2015-11,Downtown/Civic Center,Apartment,$89.00,32485.0
781,2015-11,Downtown/Civic Center,Apartment,$150.00,54750.0
782,2015-11,Downtown/Civic Center,Dorm,$80.00,29200.0
783,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
784,2015-11,Downtown/Civic Center,Other,$399.00,145635.0
785,2015-11,Downtown/Civic Center,Apartment,$400.00,146000.0
786,2015-11,Downtown/Civic Center,Dorm,$89.00,32485.0
787,2015-11,Downtown/Civic Center,Apartment,$210.00,76650.0
788,2015-11,Downtown/Civic Center,Apartment,$145.00,52925.0
789,2015-11,Downtown/Civic Center,Dorm,$99.00,36135.0
790,2015-11,Downtown/Civic Center,Apartment,$175.00,63875.0
791,2015-11,Downtown/Civic Center,House,$199.00,72635.0
792,2015-11,Downtown/Civic Center,Other,$185.00,67525.0
793,2015-11,Downtown/Civic Center,Apartment,$169.00,61685.0
794,2015-11,Downtown/Civic Center,Apartment,$219.00,79935.0
795,2015-11,Downtown/Civic Center,Dorm,$89.00,32485.0
796,2015-11,Downtown/Civic Center,Apartment,$140.00,51100.0
797,2015-11,Downtown/Civic Center,Dorm,$99.00,36135.0
798,2015-11,Downtown/Civic Center,Apartment,$125.00,45625.0
799,2015-11,Downtown/Civic Center,Apartment,$160.00,58400.0
800,2015-11,Downtown/Civic Center,Dorm,$89.00,32485.0
801,2015-11,Downtown/Civic Center,Apartment,$270.00,98550.0
802,2015-11,Downtown/Civic Center,Apartment,$165.00,60225.0
803,2015-11,Downtown/Civic Center,Apartment,$175.00,63875.0
804,2015-11,Downtown/Civic Center,Apartment,$204.00,74460.0
805,2015-11,Downtown/Civic Center,Apartment,$90.00,32850.0
806,2015-11,Downtown/Civic Center,Apartment,$180.00,65700.0
807,2015-11,Downtown/Civic Center,Apartment,$89.00,32485.0
808,2015-11,Downtown/Civic Center,Apartment,$190.00,69350.0
809,2015-11,Diamond Heights,Apartment,$110.00,40150.0
810,2015-11,Diamond Heights,House,$130.00,47450.0
811,2015-11,Diamond Heights,Apartment,$230.00,83950.0
812,2015-11,Diamond Heights,Apartment,$300.00,109500.0
813,2015-11,Diamond Heights,Apartment,$100.00,36500.0
814,2015-11,Diamond Heights,House,$300.00,109500.0
815,2015-11,Diamond Heights,Apartment,$285.00,104025.0
816,2015-11,Diamond Heights,House,$125.00,45625.0
817,2015-11,Diamond Heights,Apartment,$155.00,56575.0
818,2015-11,Diamond Heights,House,$174.00,63510.0
819,2015-11,Diamond Heights,House,$158.00,57670.0
820,2015-11,Diamond Heights,House,$188.00,68620.0
821,2015-11,Diamond Heights,House,$120.00,43800.0
822,2015-11,Diamond Heights,House,$115.00,41975.0
823,2015-11,Diamond Heights,House,$125.00,45625.0
824,2015-11,Diamond Heights,House,$375.00,136875.0
825,2015-11,Diamond Heights,House,$325.00,118625.0
826,2015-11,Diamond Heights,Apartment,$83.00,30295.0
827,2015-11,Lakeshore,Apartment,$210.00,76650.0
828,2015-11,Lakeshore,House,$35.00,12775.0
829,2015-11,Lakeshore,House,$129.00,47085.0
830,2015-11,Lakeshore,Apartment,$130.00,47450.0
831,2015-11,Lakeshore,Apartment,$235.00,85775.0
832,2015-11,Lakeshore,House,$35.00,12775.0
